Wall time,Step,Value
1501565159.1530323,751,1.7741894721984863
1501565159.1570325,752,1.770108938217163
1501565159.1600327,753,1.7660378217697144
1501565159.164033,754,1.7619760036468506
1501565159.1680331,755,1.7579236030578613
1501565159.1720333,756,1.753880500793457
1501565159.1770337,757,1.7498466968536377
1501565159.180034,758,1.7458221912384033
1501565159.184034,759,1.7418068647384644
1501565159.1870344,760,1.7378008365631104
1501565159.1910346,761,1.7338039875030518
1501565159.1950347,762,1.7298163175582886
1501565159.200035,763,1.7258379459381104
1501565159.203035,764,1.721868634223938
1501565159.2080355,765,1.7179083824157715
1501565159.2110357,766,1.7139573097229004
1501565159.215036,767,1.7100152969360352
1501565159.2200363,768,1.7060823440551758
1501565159.2230363,769,1.7021584510803223
1501565159.2280366,770,1.6982436180114746
1501565159.2320368,771,1.6943378448486328
1501565159.236037,772,1.6904408931732178
1501565159.2400372,773,1.6865530014038086
1501565159.2430375,774,1.6826740503311157
1501565159.2470376,775,1.6788040399551392
1501565159.250038,776,1.6749428510665894
1501565159.2570384,778,1.6672471761703491
1501565159.2610385,779,1.6634126901626587
1501565159.2640388,780,1.6595869064331055
1501565159.270039,781,1.655769944190979
1501565159.273039,782,1.6519618034362793
1501565159.2780395,783,1.6481623649597168
1501565159.2820396,784,1.644371747970581
1501565159.28704,785,1.640589714050293
1501565159.2910402,786,1.6368165016174316
1501565159.2950406,787,1.6330519914627075
1501565159.2990408,788,1.629296064376831
1501565159.304041,789,1.6255487203598022
1501565159.308041,790,1.6218100786209106
1501565159.3120413,791,1.6180800199508667
1501565159.3160417,792,1.6143585443496704
1501565159.3230422,793,1.6106456518173218
1501565159.3270423,794,1.6069412231445312
1501565159.3310425,795,1.6032453775405884
1501565159.3340428,796,1.5995579957962036
1501565159.338043,797,1.5958791971206665
1501565159.341043,798,1.592208743095398
1501565159.3450432,799,1.5885467529296875
1501565159.3480434,800,1.5848932266235352
1501565159.3520436,801,1.5812480449676514
1501565159.356044,802,1.5776113271713257
1501565159.359044,803,1.573982834815979
1501565159.3620443,804,1.5703628063201904
1501565159.3650446,805,1.5667511224746704
1501565159.3690448,806,1.5631476640701294
1501565159.373045,807,1.559552550315857
1501565159.3770452,808,1.5559656620025635
1501565159.3820455,809,1.552386999130249
1501565159.391046,811,1.5452544689178467
1501565159.3950462,812,1.5417004823684692
1501565159.3990464,813,1.5381546020507812
1501565159.4020467,814,1.5346169471740723
1501565159.4070468,815,1.5310875177383423
1501565159.411047,816,1.5275660753250122
1501565159.4150474,817,1.5240527391433716
1501565159.4190476,818,1.5205475091934204
1501565159.4230478,819,1.5170503854751587
1501565159.427048,820,1.5135612487792969
1501565159.4310482,821,1.510080099105835
1501565159.4350486,822,1.5066070556640625
1501565159.4390488,823,1.50314199924469
1501565159.4420488,824,1.4996848106384277
1501565159.4470491,825,1.4962356090545654
1501565159.4510493,826,1.492794394493103
1501565159.4550495,827,1.489361047744751
1501565159.4580498,828,1.4859356880187988
1501565159.46205,829,1.4825180768966675
1501565159.4660501,830,1.4791083335876465
1501565159.4700506,831,1.4757065773010254
1501565159.4740508,832,1.4723124504089355
1501565159.478051,833,1.4689263105392456
1501565159.4820511,834,1.465547800064087
1501565159.4870515,835,1.4621771574020386
1501565159.4900515,836,1.458814263343811
1501565159.4940517,837,1.4554591178894043
1501565159.497052,838,1.4521116018295288
1501565159.5020523,839,1.4487718343734741
1501565159.5060525,840,1.4454398155212402
1501565159.5090528,841,1.442115306854248
1501565159.513053,842,1.4387985467910767
1501565159.5170531,843,1.4354894161224365
1501565159.5200534,844,1.4321879148483276
1501565159.5240536,845,1.4288939237594604
1501565159.5280538,846,1.4256075620651245
1501565159.533054,847,1.4223288297653198
1501565159.5380545,848,1.4190574884414673
1501565159.5410545,849,1.415793776512146
1501565159.5440547,850,1.4125375747680664
1501565159.548055,851,1.409288763999939
1501565159.5510552,852,1.4060475826263428
1501565159.5540552,853,1.4028136730194092
1501565159.5570555,854,1.3995872735977173
1501565159.5610557,855,1.396368384361267
1501565159.564056,856,1.3931567668914795
1501565159.567056,857,1.3899526596069336
1501565159.5740564,859,1.3835663795471191
1501565159.5780568,860,1.3803842067718506
1501565159.5810568,861,1.3772094249725342
1501565159.584057,862,1.37404203414917
1501565159.5880573,863,1.3708817958831787
1501565159.5950575,865,1.364583134651184
1501565159.5980577,866,1.3614447116851807
1501565159.602058,867,1.3583134412765503
1501565159.6050582,868,1.3551894426345825
1501565159.6080585,869,1.3520725965499878
1501565159.6120586,870,1.3489629030227661
1501565159.615059,871,1.3458603620529175
1501565159.619059,872,1.342764973640442
1501565159.622059,873,1.3396767377853394
1501565159.6260593,874,1.3365955352783203
1501565159.6290596,875,1.3335214853286743
1501565159.6330597,876,1.3304544687271118
1501565159.63606,877,1.3273944854736328
1501565159.6400602,878,1.3243415355682373
1501565159.6430604,879,1.3212956190109253
1501565159.6470606,880,1.3182567358016968
1501565159.650061,881,1.3152248859405518
1501565159.654061,882,1.3121999502182007
1501565159.657061,883,1.3091819286346436
1501565159.6610613,884,1.30617094039917
1501565159.6640615,885,1.3031667470932007
1501565159.6670618,886,1.300169587135315
1501565159.671062,887,1.2971792221069336
1501565159.674062,888,1.2941958904266357
1501565159.6770623,889,1.2912192344665527
1501565159.6810625,890,1.2882494926452637
1501565159.6840627,891,1.2852866649627686
1501565159.687063,892,1.2823306322097778
1501565159.6910632,893,1.279381275177002
1501565159.6940632,894,1.27643883228302
1501565159.6980636,895,1.273503065109253
1501565159.7010636,896,1.2705740928649902
1501565159.7050638,897,1.267651915550232
1501565159.708064,898,1.264736294746399
1501565159.7120643,899,1.2618275880813599
1501565159.7150645,900,1.258925437927246
1501565159.7180648,901,1.2560299634933472
1501565159.722065,902,1.253141164779663
1501565159.725065,903,1.2502590417861938
1501565159.7280653,904,1.24738347530365
1501565159.7320654,905,1.2445145845413208
1501565159.7360656,906,1.241652250289917
1501565159.739066,907,1.238796591758728
1501565159.743066,908,1.2359474897384644
1501565159.7460663,909,1.2331048250198364
1501565159.7490664,910,1.2302687168121338
1501565159.7530668,911,1.227439284324646
1501565159.7560668,912,1.2246161699295044
1501565159.760067,913,1.221799612045288
1501565159.7670674,915,1.2161860466003418
1501565159.7700677,916,1.2133888006210327
1501565159.7730677,917,1.210598111152649
1501565159.777068,918,1.2078138589859009
1501565159.7800682,919,1.205035924911499
1501565159.7840683,920,1.202264428138733
1501565159.7870686,921,1.199499249458313
1501565159.7910688,922,1.1967405080795288
1501565159.794069,923,1.1939880847930908
1501565159.7970693,924,1.191241979598999
1501565159.8010695,925,1.1885021924972534
1501565159.8040695,926,1.185768723487854
1501565159.8080697,927,1.1830415725708008
1501565159.81207,928,1.1803206205368042
1501565159.8200705,930,1.17489755153656
1501565159.8230708,931,1.172195315361023
1501565159.827071,932,1.169499397277832
1501565159.8300712,933,1.1668095588684082
1501565159.8340714,934,1.1641260385513306
1501565159.8380716,935,1.16144859790802
1501565159.8410716,936,1.1587773561477661
1501565159.8450718,937,1.1561121940612793
1501565159.848072,938,1.1534532308578491
1501565159.8520722,939,1.150800347328186
1501565159.8560727,940,1.1481536626815796
1501565159.8590727,941,1.1455129384994507
1501565159.862073,942,1.1428782939910889
1501565159.8660731,943,1.1402497291564941
1501565159.8690734,944,1.1376272439956665
1501565159.8720734,945,1.135010838508606
1501565159.8790739,947,1.1297959089279175
1501565159.882074,948,1.127197504043579
1501565159.8860743,949,1.1246049404144287
1501565159.8920746,951,1.1194379329681396
1501565159.8960748,952,1.1168632507324219
1501565159.899075,953,1.1142945289611816
1501565159.9030752,954,1.111731767654419
1501565159.9070754,955,1.1091748476028442
1501565159.9100757,956,1.1066237688064575
1501565159.9140759,957,1.1040786504745483
1501565159.918076,958,1.1015392541885376
1501565159.9220762,959,1.0990058183670044
1501565159.9260767,960,1.0964782238006592
1501565159.9310768,961,1.0939563512802124
1501565159.9350772,962,1.0914403200149536
1501565159.9380772,963,1.0889301300048828
1501565159.9440775,964,1.0864256620407104
1501565159.948078,965,1.0839269161224365
1501565159.953078,966,1.081433892250061
1501565159.9580784,967,1.0789467096328735
1501565159.9630787,968,1.0764652490615845
1501565159.9660788,969,1.0739893913269043
1501565159.969079,970,1.0715192556381226
1501565159.9730792,971,1.0690548419952393
1501565159.9760795,972,1.0665961503982544
1501565159.9790795,973,1.0641430616378784
1501565159.98308,974,1.0616955757141113
1501565159.98608,975,1.0592536926269531
1501565159.9890802,976,1.0568175315856934
1501565159.9920802,977,1.054386854171753
1501565159.9960806,978,1.051961898803711
1501565160.0000808,979,1.0495424270629883
1501565160.003081,980,1.0471285581588745
1501565160.0070813,981,1.04472017288208
1501565160.0100813,982,1.0423173904418945
1501565160.0140817,983,1.0399202108383179
1501565160.0170817,984,1.037528395652771
1501565160.021082,985,1.035142183303833
1501565160.0240822,986,1.0327614545822144
1501565160.0280824,987,1.0303860902786255
1501565160.0310826,988,1.0280163288116455
1501565160.0350828,989,1.0256519317626953
1501565160.038083,990,1.0232930183410645
1501565160.0420833,991,1.0209394693374634
1501565160.0450833,992,1.0185914039611816
1501565160.0490837,993,1.0162487030029297
1501565160.0520837,994,1.0139113664627075
1501565160.0590842,996,1.009252905845642
1501565160.0620842,997,1.0069316625595093
1501565160.0660846,998,1.0046157836914062
1501565160.0690846,999,1.002305269241333
1501565161.2881546,2000,1.0
1501565162.6802342,3000,1.0
1501565164.0673134,4000,1.0
1501565165.4263911,5000,1.0
1501565166.7404664,6000,1.0
1501565167.9475355,7000,1.0
1501565170.4486785,9000,1.0
1501565171.6607478,10000,1.0
1501565172.8638165,11000,1.0
1501565174.0728858,12000,1.0
1501565175.2969556,13000,1.0
1501565176.5000246,14000,1.0
1501565177.711094,15000,1.0
1501565178.9111624,16000,1.0
1501565180.1182315,17000,1.0
1501565181.3603024,18000,1.0
1501565182.5623713,19000,1.0
1501565183.76544,20000,1.0
1501565184.9725091,21000,1.0
1501565186.1705778,22000,1.0
1501565187.380647,23000,1.0
1501565188.5967164,24000,1.0
1501565189.797785,25000,1.0
1501565191.0058541,26000,1.0
1501565192.2179234,27000,1.0
1501565193.4349933,28000,1.0
1501565194.638062,29000,1.0
